artistID,artist_name,unique_listeners,total_plays,median_plays,log_weighted_popularity,rank_listeners,rank_plays,rank_change
7059,Sylvan,2,172,86.0,7.7142311448490855,4615,11749,-7134
7055,Shining,2,1140,570.0,12.320650550237609,4615,4644,-29
7052,King's X,2,666,333.0,11.612472112803445,4615,6308,-1693
7050,Coverdale/Page,2,539,269.5,11.117182939010188,4615,7121,-2506
7049,Phideaux,2,1653,826.5,13.326446425979796,4615,3625,990
7048,Jimmy Page,2,346,173.0,10.073863038311682,4615,8855,-4240
7143,Gomez,2,1378,689.0,12.354768474674469,4615,4099,516
7136,Anna Jantar,2,292,146.0,9.305650551780507,4615,9571,-4956
7017,H.U.V.A. Network,2,622,311.0,10.770903116628146,4615,6576,-1961
1671,Falling In Reverse,2,1804,902.0,13.06476180656129,4615,3431,1184
1666,Udora,2,3619,1809.5,13.932719206469713,4615,2129,2486
1658,Supercombo,2,926,463.0,12.278858315255821,4615,5264,-649
1657,Mecanika!,2,1027,513.5,12.485233515438274,4615,4954,-339
7115,Mors Principium Est,2,646,323.0,11.075582617964042,4615,6429,-1814
7088,Gusttavo Lima,2,1155,577.5,11.316375157925538,4615,4602,13
7086,Hori,2,189,94.5,9.118225083068378,4615,11380,-6765
7084,Hugo Pena & Gabriel,2,122,61.0,7.81399567500279,4615,12933,-8318
7083,Rapazolla,2,254,127.0,9.658545633760507,4615,10190,-5575
7080,Snog,2,3728,1864.0,14.85471814707478,4615,2078,2537
7108,Tierra Santa,2,1051,525.5,11.525071403513785,4615,4887,-272
7107,Saratoga,2,1639,819.5,12.152144303504619,4615,3652,963
18444,The Shroud,2,935,467.5,12.158781856735477,4615,5227,-612
5,Bella Morte,2,913,456.5,12.047627758779893,4615,5301,-686
4,Moi dix Mois,2,563,281.5,7.026426808699636,4615,6970,-2355
18458,Oh Laura,2,525,262.5,11.1150713198634,4615,7224,-2609
7103,Brother Firetribe,2,502,251.0,10.860056130908852,4615,7398,-2783
7133,Afro Celts,2,137,68.5,8.42463920980563,4615,12552,-7937
13950,Moondog,2,264,132.0,9.62832676063802,4615,10007,-5392
1720,Hauschka,2,114,57.0,7.784473235736469,4615,13175,-8560
4685,Потап и Настя Каменских,2,654,327.0,11.246456788917644,4615,6381,-1766
473,Dream Street,2,1125,562.5,12.620728720339923,4615,4684,-69
10364,Dennis Coffey,2,10,5.0,2.9957322735539913,4615,16745,-12130
4711,Lizz Wright,2,152,76.0,8.510772623613315,4615,12205,-7590
4697,María José,2,255,127.5,9.536762272743895,4615,10165,-5550
4724,The Meteors,2,805,402.5,11.477360461560021,4615,5698,-1083
4722,Batmobile,2,237,118.5,9.53372736904874,4615,10460,-5845
18087,You Say Party! We Say Die!,2,163,81.5,7.588829878307813,4615,11950,-7335
7099,Amberian Dawn,2,359,179.5,8.728102205062104,4615,8718,-4103
13971,Dag Nasty,2,737,368.5,11.72702019894582,4615,5996,-1381
13965,Alemão Ronaldo,2,620,310.0,10.74817486555059,4615,6591,-1976
13960,fun.,2,1102,551.0,11.120401260994864,4615,4744,-129
13956,Miles Davis Quintet,2,170,85.0,8.80492526261806,4615,11795,-7180
7069,The Blow Monkeys,2,115,57.5,7.608870629191259,4615,13143,-8528
7122,天門,2,2946,1473.0,13.207623221355153,4615,2482,2133
7120,Тараканы!,2,525,262.5,10.684462443461594,4615,7224,-2609
18726,Nyktalgia,1,337,337.0,5.823045895483019,6954,8978,-2024
18727,Atsakau  niekadA,1,297,297.0,5.697093486505405,6954,9490,-2536
18728,Domantas Razauskas,1,281,281.0,5.641907070938114,6954,9738,-2784
18729,Atalyja,1,280,280.0,5.638354669333745,6954,9756,-2802
18730,Les Chants de Nihil,1,263,263.0,5.575949103146316,6954,10023,-3069
18734,The Young Gods,1,1032,1032.0,6.940222469119639,6954,4934,2020
18735,Wiseblood,1,895,895.0,6.79794041297493,6954,5354,1600
18710,Dday One,1,192,192.0,5.262690188904886,6954,11310,-4356
18709,Bias,1,231,231.0,5.44673737166631,6954,10566,-3612
18708,The Nothing,1,240,240.0,5.484796933490655,6954,10420,-3466
18707,Blue Sky Black Death,1,256,256.0,5.54907608489522,6954,10146,-3192
18706,40 Winks,1,679,679.0,6.522092798170152,6954,6250,704
18698,Lord Darth Vader,1,1288,1288.0,7.161622002939187,6954,4286,2668
18697,NUBUN,1,31,31.0,3.4657359027997265,6954,15734,-8780
18696,Hakan Yeşilyurt,1,31,31.0,3.4657359027997265,6954,15734,-8780
18695,Carlos Puebla,1,31,31.0,3.4657359027997265,6954,15734,-8780
18694,Willie Nelson & Calexico,1,32,32.0,3.4965075614664802,6954,15677,-8723
18693,Anastasia,1,33,33.0,3.5263605246161616,6954,15641,-8687
18692,Farid Farjad,1,34,34.0,3.5553480614894135,6954,15599,-8645
18691,Arzu Görücü,1,37,37.0,3.6375861597263857,6954,15497,-8543
18690,Idir,1,37,37.0,3.6375861597263857,6954,15497,-8543
18689,Yalçın Gül,1,38,38.0,3.6635616461296463,6954,15466,-8512
18688,keça,1,43,43.0,3.784189633918261,6954,15308,-8354
7064,The K,1,194,194.0,5.272999558563747,6954,11269,-4315
7127,Carlos Santana,1,127,127.0,4.852030263919617,6954,12797,-5843
7125,Single Cell Orchestra,1,162,162.0,5.093750200806762,6954,11981,-5027
7121,Billy's Band,1,379,379.0,5.940171252720432,6954,8516,-1562
7118,Keep of Kalessin,1,452,452.0,6.115892125483034,6954,7811,-857
7116,Eternal Tears of Sorrow,1,484,484.0,6.184148890937483,6954,7536,-582
7114,Carach Angren,1,525,525.0,6.26530121273771,6954,7224,-270
7112,Hardline,1,912,912.0,6.816735880594968,6954,5306,1648
7095,Diwali & Bonde da Stronda,1,45,45.0,3.828641396489095,6954,15237,-8283
7093,Belo,1,46,46.0,3.8501476017100584,6954,15212,-8258
7092,Jorge e Mateus (Ao Vivo 2009),1,51,51.0,3.9512437185814275,6954,15046,-8092
7090,Estudio Base,1,64,64.0,4.174387269895637,6954,14655,-7701
7089,Cheiro de Amor . Acústico,1,65,65.0,4.189654742026425,6954,14624,-7670
7087,Maria Cecília e Rodolfo AO VIVO,1,81,81.0,4.406719247264253,6954,14104,-7150
7085,João Neto & Frederico,1,97,97.0,4.584967478670572,6954,13628,-6674
7082,Meg Lee Chin,1,1811,1811.0,7.502186486602924,6954,3425,3529
7062,Deja Vue,1,819,819.0,6.709304340258298,6954,5638,1316
7058,Anja Garbarek,1,181,181.0,5.204006687076795,6954,11536,-4582
7053,Alamaailman Vasarat,1,300,300.0,5.707110264748875,6954,9448,-2494
7141,Hyper vs. the Crystal Method,1,21,21.0,3.091042453358316,6954,16118,-9164
7139,The Motherhood,1,23,23.0,3.1780538303479458,6954,16042,-9088
7138,Band Aid,1,40,40.0,3.713572066704308,6954,15406,-8452
7135,Strauss Family,1,46,46.0,3.8501476017100584,6954,15212,-8258
7134,Roberto Paternostro: Berlin Radio Symphony Orchestra,1,51,51.0,3.9512437185814275,6954,15046,-8092
7132,"Anna Reynolds, Philip Langridge; Neville Marriner: Academy Of St. Martin In The Fields",1,57,57.0,4.060443010546419,6954,14874,-7920
7131,Ann Lee,1,67,67.0,4.219507705176107,6954,14535,-7581
7075,Mylo,1,118,118.0,4.77912349311153,6954,13050,-6096
7072,Pornomotora,1,133,133.0,4.897839799950911,6954,12645,-5691
7070,Imagination,1,18,18.0,2.9444389791664403,6954,16276,-9322
7067,The K.O. Kid,1,27,27.0,3.332204510175204,6954,15875,-8921
7066,Crown Electric Company,1,27,27.0,3.332204510175204,6954,15875,-8921
7065,"The ""K""",1,37,37.0,3.6375861597263857,6954,15497,-8543
7043,Coven,1,353,353.0,5.869296913133774,6954,8780,-1826
7042,Wilki,1,504,504.0,6.22455842927536,6954,7379,-425
7041,USA for Africa,1,3,3.0,1.3862943611198906,6954,17283,-10329
7036,Arbre Noir,1,172,172.0,5.153291594497779,6954,11749,-4795
7035,Orsten,1,173,173.0,5.159055299214529,6954,11724,-4770
7034,Alva Noto + Ryuichi Sakamoto with Ensemble Modern,1,175,175.0,5.170483995038151,6954,11671,-4717
7033,EugeneKha,1,175,175.0,5.170483995038151,6954,11671,-4717
7032,Nina Karlsson,1,182,182.0,5.209486152841421,6954,11515,-4561
7158,"Junya Nakano, Masashi Hamauzu & Nobuo Uematsu",1,43,43.0,3.784189633918261,6954,15308,-8354
7156,Jerry Goldsmith,1,253,253.0,5.537334267018537,6954,10208,-3254
7154,Robyn Hitchcock and The Egyptians,1,299,299.0,5.703782474656201,6954,9463,-2509
7153,Cowboy Junkies,1,356,356.0,5.877735781779639,6954,8747,-1793
7150,Mystics Anonymous,1,416,416.0,6.0330862217988015,6954,8140,-1186
7149,Spouse,1,428,428.0,6.061456918928017,6954,8028,-1074
7144,Camper Van Beethoven,1,857,857.0,6.754604099487962,6954,5490,1464
7063,Katherine's Favorites,1,227,227.0,5.429345628954441,6954,10637,-3683
7019,Silencide,1,436,436.0,6.07993319509559,6954,7948,-994
7016,Bad Sector,1,596,596.0,6.391917113392602,6954,6754,200
7174,Loveholic,1,11,11.0,2.4849066497880004,6954,16666,-9712
7173,Doug Carroll,1,12,12.0,2.5649493574615367,6954,16600,-9646
7172,Enam,1,12,12.0,2.5649493574615367,6954,16600,-9646
7171,Nature Sounds,1,12,12.0,2.5649493574615367,6954,16600,-9646
7169,Noel Quinlan,1,14,14.0,2.70805020110221,6954,16471,-9517
7168,Na Fili,1,14,14.0,2.70805020110221,6954,16471,-9517
7166,AmIEvil,1,14,14.0,2.70805020110221,6954,16471,-9517
7165,湯川潮音,1,15,15.0,2.772588722239781,6954,16420,-9466
7164,Lee Holdridge,1,15,15.0,2.772588722239781,6954,16420,-9466
7163,Pupa,1,16,16.0,2.833213344056216,6954,16363,-9409
7162,Nature Ambience,1,17,17.0,2.8903717578961645,6954,16314,-9360
7161,Nature Sound Collection,1,21,21.0,3.091042453358316,6954,16118,-9164
7046,Klamydia,1,104,104.0,4.653960350157523,6954,13447,-6493
7045,Black Widow,1,115,115.0,4.7535901911063645,6954,13143,-6189
7192,Umbanda,1,266,266.0,5.58724865840025,6954,9973,-3019
7189,The Broken West,1,117,117.0,4.770684624465665,6954,13086,-6132
7186,Reverend and The Makers,1,263,263.0,5.575949103146316,6954,10023,-3069
7184,Goldheart Assembly,1,266,266.0,5.58724865840025,6954,9973,-3019
7182,The Fashion,1,306,306.0,5.726847747587197,6954,9367,-2413
7181,Harlem,1,308,308.0,5.733341276897746,6954,9341,-2387
7178,Nine Black Alps,1,432,432.0,6.07073772800249,6954,7991,-1037
7176,Chuck Jonkey,1,11,11.0,2.4849066497880004,6954,16666,-9712
7031,ksandr,1,188,188.0,5.241747015059643,6954,11399,-4445
7030,Si,1,191,191.0,5.2574953720277815,6954,11329,-4375
7028,R.D.Burman,1,200,200.0,5.303304908059076,6954,11132,-4178
7027,Spiraal Aurel,1,208,208.0,5.342334251964811,6954,10970,-4016
7025,Anúna,1,220,220.0,5.3981627015177525,6954,10755,-3801
7024,Jagjit Singh,1,261,261.0,5.568344503761097,6954,10056,-3102
7022,Noto,1,376,376.0,5.932245187448011,6954,8551,-1597
7020,ksandr and I.M.M.U.R.E.,1,420,420.0,6.042632833682381,6954,8100,-1146
7215,Jean-Louis Aubert,1,191,191.0,5.2574953720277815,6954,11329,-4375
7213,Java,1,195,195.0,5.278114659230517,6954,11246,-4292
7212,Hubert-Félix Thiéfaine,1,206,206.0,5.332718793265369,6954,11009,-4055
7210,Batlik,1,210,210.0,5.351858133476067,6954,10933,-3979
7209,Les Blérots de R.A.V.E.L,1,211,211.0,5.356586274672012,6954,10917,-3963
7208,Boris Vian,1,215,215.0,5.375278407684165,6954,10844,-3890
7207,Les Wriggles,1,218,218.0,5.389071729816501,6954,10794,-3840
7205,Jacques Higelin,1,219,219.0,5.393627546352362,6954,10772,-3818
7204,Mes Souliers Sont Rouges,1,222,222.0,5.407171771460119,6954,10723,-3769
7202,Gérard Blanchard,1,249,249.0,5.521460917862246,6954,10279,-3325
7200,La Tordue,1,270,270.0,5.602118820879701,6954,9906,-2952
7198,Ridan,1,331,331.0,5.805134968916488,6954,9049,-2095
7197,Renaud,1,381,381.0,5.945420608606575,6954,8488,-1534
7196,La Rue Kétanou,1,867,867.0,6.7661917146603505,6954,5452,1502
7195,Rita Ribeiro,1,111,111.0,4.718498871295094,6954,13263,-6309
7193,Sonique,1,238,238.0,5.476463551931511,6954,10453,-3499
7012,Ab Ovo,1,1171,1171.0,7.066466970136958,6954,4564,2390
7011,Blind Divine,1,2139,2139.0,7.668561108015897,6954,3085,3869
7010,Magnitarus,1,2465,2465.0,7.81035268372429,6954,2792,4162
7009,Rachel Portman,1,1671,1671.0,7.421775793644647,6954,3598,3356
7003,Infernal War,1,62,62.0,4.143134726391533,6954,14736,-7782
7002,愛狂います。,1,315,315.0,5.755742213586912,6954,9257,-2303
6996,lynch.,1,460,460.0,6.133398042996649,6954,7740,-786
6994,Nega,1,715,715.0,6.573680166960646,6954,6090,864
6993,Letum,1,49,49.0,3.912023005428146,6954,15108,-8154
7223,Didier Super,1,174,174.0,5.1647859739235145,6954,11698,-4744
7222,The Krewmen,1,181,181.0,5.204006687076795,6954,11536,-4582
7221,Léo Ferré,1,183,183.0,5.214935757608986,6954,11497,-4543
7220,Les VRP,1,185,185.0,5.225746673713202,6954,11458,-4504
7218,Teri Moïse,1,189,189.0,5.247024072160486,6954,11380,-4426
7217,Matmatah,1,189,189.0,5.247024072160486,6954,11380,-4426
7216,Alexis HK,1,190,190.0,5.25227342804663,6954,11351,-4397
6985,Asmorod,1,61,61.0,4.127134385045092,6954,14759,-7805
6984,Hideg Roncs,1,62,62.0,4.143134726391533,6954,14736,-7782
6982,Staruha Mha,1,67,67.0,4.219507705176107,6954,14535,-7581
6979,Arditi,1,78,78.0,4.3694478524670215,6954,14199,-7245
6978,Raison d'ętre,1,80,80.0,4.394449154672439,6954,14136,-7182
6977,Morgenstern,1,80,80.0,4.394449154672439,6954,14136,-7182
7238,Cali,1,149,149.0,5.0106352940962555,6954,12270,-5316
7236,Soldat Louis,1,150,150.0,5.017279836814924,6954,12252,-5298
7234,Les Garçons Bouchers,1,156,156.0,5.056245805348308,6954,12115,-5161
7231,Laurent Voulzy,1,160,160.0,5.081404364984463,6954,12034,-5080
7230,Allain Leprest,1,164,164.0,5.10594547390058,6954,11926,-4972
7229,Tété,1,165,165.0,5.111987788356544,6954,11910,-4956
7228,Boby Lapointe,1,166,166.0,5.117993812416755,6954,11884,-4930
7226,Chamboultou,1,171,171.0,5.147494476813453,6954,11774,-4820
7225,Tom Poisson,1,171,171.0,5.147494476813453,6954,11774,-4820
7014,Phaeleh,1,778,778.0,6.658011045870748,6954,5810,1144
7257,Tuck Everlasting Soundtrack,1,266,266.0,5.58724865840025,6954,9973,-3019
7255,Michael Dulin,1,278,278.0,5.631211781821365,6954,9791,-2837
7254,Harry Potter Movie Theme,1,279,279.0,5.634789603169249,6954,9775,-2821
7253,Wax Poetic,1,289,289.0,5.66988092298052,6954,9617,-2663
7251,Komeda,1,305,305.0,5.723585101952381,6954,9385,-2431
7247,Minnie Driver,1,528,528.0,6.270988431858299,6954,7203,-249
7246,Emmy Rossum & Gerard Buttler,1,650,650.0,6.478509642208569,6954,6409,545
7245,Sam Phillips,1,801,801.0,6.687108607866515,6954,5718,1236
7244,English Chamber Orchestra/Jean-Yves Thibaudet,1,1383,1383.0,7.232733136177615,6954,4083,2871
7242,Stephan Eicher,1,139,139.0,4.941642422609304,6954,12508,-5554
7240,Marcel et son Orchestre,1,148,148.0,5.003946305945459,6954,12296,-5342
6992,Carburator vs. Dark Clitoris Philosofum,1,50,50.0,3.9318256327243257,6954,15083,-8129
6991,Psychic Ills,1,50,50.0,3.9318256327243257,6954,15083,-8129
6989,Endura,1,57,57.0,4.060443010546419,6954,14874,-7920
6987,Contagious Orgasm,1,59,59.0,4.0943445622221,6954,14827,-7873
6986,_Algol_,1,60,60.0,4.110873864173311,6954,14787,-7833
6975,Haus Arafna,1,83,83.0,4.430816798843313,6954,14035,-7081
6974,Brighter Death Now,1,87,87.0,4.477336814478207,6954,13915,-6961
6973,MZ.412,1,96,96.0,4.574710978503383,6954,13656,-6702
6972,Rukkanor,1,99,99.0,4.605170185988092,6954,13577,-6623
6970,Blood Box,1,125,125.0,4.836281906951478,6954,12856,-5902
6969,Archon Satani,1,168,168.0,5.1298987149230735,6954,11841,-4887
6968,MIGUEL A. RUIZ,1,175,175.0,5.170483995038151,6954,11671,-4717
6966,Yen Pox,1,232,232.0,5.4510384535657,6954,10549,-3595
6965,Exit in Grey,1,243,243.0,5.497168225293202,6954,10369,-3415
6964,Aeoga,1,335,335.0,5.817111159963204,6954,9010,-2056
6963,Halo Manash,1,392,392.0,5.973809611869261,6954,8370,-1416
7271,Annie Stela,1,506,506.0,6.2285110035911835,6954,7365,-411
7270,Dj Rafael Lelis,1,95,95.0,4.564348191467836,6954,13683,-6729
7267,"Junichi Masuda, Go Inchinose",1,69,69.0,4.248495242049359,6954,14459,-7505
7263,Cruachan,1,163,163.0,5.099866427824199,6954,11950,-4996
7258,Ayakashi Japanese Classic Horror,1,335,335.0,5.817111159963204,6954,9010,-2056
7295,Atrocite feat. Mque,1,523,523.0,6.261491684321042,6954,7242,-288
7294,Buy Now,1,568,568.0,6.343880434126331,6954,6937,17
7291,Elise Estrada,1,141,141.0,4.955827057601261,6954,12459,-5505
7285,Rosey,1,163,163.0,5.099866427824199,6954,11950,-4996
7284,Kendall Payne,1,168,168.0,5.1298987149230735,6954,11841,-4887
7282,Katie Costello,1,186,186.0,5.231108616854587,6954,11435,-4481
7280,Toby Lightman,1,204,204.0,5.3230099791384085,6954,11057,-4103
7278,Lex Land,1,246,246.0,5.5093883366279774,6954,10323,-3369
7277,Cory Lee,1,246,246.0,5.5093883366279774,6954,10323,-3369
7275,Carly Rae Jepsen,1,301,301.0,5.71042701737487,6954,9433,-2479
7273,Damhnait Doyle,1,352,352.0,5.8664680569332965,6954,8789,-1835
6956,Nekropsi,1,324,324.0,5.783825182329737,6954,9133,-2179
6955,Karapaks,1,336,336.0,5.820082930352362,6954,8993,-2039
6954,Koptu Kervan,1,397,397.0,5.986452005284438,6954,8312,-1358
6953,Anima,1,397,397.0,5.986452005284438,6954,8312,-1358
6976,kirov orchestra,1,82,82.0,4.418840607796598,6954,14070,-7116
6941,earth affair feat. morten harket,1,36,36.0,3.6109179126442243,6954,15535,-8581
6938,Atlantic Popes,1,50,50.0,3.9318256327243257,6954,15083,-8129
6937,Beat Factory,1,71,71.0,4.276666119016055,6954,14393,-7439
6936,Eirik Hansen og Ove Randow,1,77,77.0,4.356708826689592,6954,14239,-7285
6935,YeDish,1,77,77.0,4.356708826689592,6954,14239,-7285
6934,Morten Harket/Earth Affair,1,83,83.0,4.430816798843313,6954,14035,-7081
6933,Bloom 06,1,89,89.0,4.499809670330265,6954,13857,-6903
6932,A-Ha - www.power-portal.to,1,89,89.0,4.499809670330265,6954,13857,-6903
6931,Kurt Nilsen,1,93,93.0,4.543294782270004,6954,13745,-6791
6929,LOVE IS REASON,1,156,156.0,5.056245805348308,6954,12115,-5161
7303,Punch Exciters,1,246,246.0,5.5093883366279774,6954,10323,-3369
7300,Axwell & Dirty South feat. Rudy,1,344,344.0,5.84354441703136,6954,8878,-1924
7299,S and H Project,1,412,412.0,6.023447592961033,6954,8179,-1225
7298,Axwell,1,427,427.0,6.059123195581797,6954,8043,-1089
7297,Chris Lake,1,428,428.0,6.061456918928017,6954,8028,-1074
7296,Erick E,1,476,476.0,6.1675164908883415,6954,7601,-647
6916,Pryda,1,89,89.0,4.499809670330265,6954,13857,-6903
7317,Who's Who,1,112,112.0,4.727387818712341,6954,13236,-6282
7315,Yves Larock,1,129,129.0,4.867534450455582,6954,12737,-5783
7314,Didier Sinclair feat. Lidy V,1,136,136.0,4.919980925828125,6954,12582,-5628
7313,Selda,1,144,144.0,4.976733742420574,6954,12382,-5428
7311,129- FLY PROJECT & TOM BOXER & ANCA PARGHEL,1,154,154.0,5.043425116919247,6954,12156,-5202
7310,David Vendetta vs. Keith Thompson,1,158,158.0,5.0689042022202315,6954,12077,-5123
7309,Robin S vs Steve Angello & Laidback Luke,1,166,166.0,5.117993812416755,6954,11884,-4930
7308,Steve Angello & Sebastian Ingrosso,1,171,171.0,5.147494476813453,6954,11774,-4820
7307,Wideboys feat. Shaznay Lewis,1,173,173.0,5.159055299214529,6954,11724,-4770
7306,Jack White & Alicia Keys,1,186,186.0,5.231108616854587,6954,11435,-4481
7305,Chris Lake & Micky Slim,1,204,204.0,5.3230099791384085,6954,11057,-4103
7304,Steve Angello & Laidback Luke,1,218,218.0,5.389071729816501,6954,10794,-3840
6944,Gabry Ponte,1,23,23.0,3.1780538303479458,6954,16042,-9088
6943,Janusz Radek,1,24,24.0,3.2188758248682006,6954,15993,-9039
6942,Film Symphomy Orchestra Praha,1,26,26.0,3.295836866004329,6954,15919,-8965
6904,Children of the Corn,1,712,712.0,6.569481420414296,6954,6099,855
6899,J.R. Writer,1,930,930.0,6.836259277277067,6954,5246,1708
6898,Ali Vegas,1,972,972.0,6.880384082186005,6954,5125,1829
6897,Cormega,1,976,976.0,6.884486652042782,6954,5108,1846
7335,OSKÃO,1,201,201.0,5.308267697401205,6954,11115,-4161
7332,The Dirty Heads,1,320,320.0,5.771441123130016,6954,9192,-2238
7320,The Holloways,1,171,171.0,5.147494476813453,6954,11774,-4820
6928,Kristian Valen,1,165,165.0,5.111987788356544,6954,11910,-4956
6927,Jonteknik featuring Martyn Bailey,1,289,289.0,5.66988092298052,6954,9617,-2663
6925,Andru Donalds,1,348,348.0,5.855071922202427,6954,8837,-1883
6924,Ten Sharp,1,704,704.0,6.558197802812269,6954,6133,821
6923,A,1,2936,2936.0,7.98514393119862,6954,2486,4468
6922,The Broken Beats,1,64,64.0,4.174387269895637,6954,14655,-7701
6921,The Blue Van,1,65,65.0,4.189654742026425,6954,14624,-7670
6919,Tommy Sparks,1,68,68.0,4.23410650459726,6954,14496,-7542
6918,The Wong Boys,1,76,76.0,4.343805421853684,6954,14267,-7313
7363,Ежи и Петруччо,1,246,246.0,5.5093883366279774,6954,10323,-3369
7362,Ежи И Петруччо,1,268,268.0,5.594711379601839,6954,9931,-2977
7357,Plasmatics,1,274,274.0,5.616771097666572,6954,9849,-2895
7353,Eiffel,1,154,154.0,5.043425116919247,6954,12156,-5202
7350,Zaza Fournier,1,79,79.0,4.382026634673881,6954,14165,-7211
7346,The Icicle Works,1,116,116.0,4.762173934797756,6954,13113,-6159
7345,Pete Shelley,1,125,125.0,4.836281906951478,6954,12856,-5902
7342,Wall of Voodoo,1,206,206.0,5.332718793265369,6954,11009,-4055
7341,Eläkeläiset,1,296,296.0,5.6937321388027,6954,9508,-2554
7339,AbraSKAdabra,1,179,179.0,5.19295685089021,6954,11585,-4631
7337,Long Beach Dub All Stars,1,190,190.0,5.25227342804663,6954,11351,-4397
7336,Ballyhoo!,1,194,194.0,5.272999558563747,6954,11269,-4315
6912,Malk De Koijn,1,621,621.0,6.432940092739179,6954,6585,369
6909,Kona Triangle,1,729,729.0,6.593044534142437,6954,6031,923
6908,Dining With The Bolsheviks,1,774,774.0,6.652863029353347,6954,5827,1127
6907,Keaver & Brause,1,877,877.0,6.777646593635117,6954,5422,1532
6892,The LOX,1,1094,1094.0,6.9985096422506015,6954,4768,2186
6891,Re-Up Gang,1,1102,1102.0,7.005789019253503,6954,4744,2210
6890,A-Team,1,1285,1285.0,7.1592919047975645,6954,4296,2658
6889,Cassidy,1,1333,1333.0,7.195937226475569,6954,4196,2758
6888,M.O.P.,1,1780,1780.0,7.484930283289661,6954,3462,3492
6886,Styles P,1,3196,3196.0,8.069968149059841,6954,2340,4614
6885,Papoose,1,4406,4406.0,8.390949464841986,6954,1838,5116
6884,Go West,1,3,3.0,1.3862943611198906,6954,17283,-10329
6882,Distorted Memory,1,4,4.0,1.6094379124341003,6954,17204,-10250
7371,Майя Кристалинская,1,97,97.0,4.584967478670572,6954,13628,-6674
7370,Bugotak,1,106,106.0,4.672828834461906,6954,13397,-6443
7368,Приключения Электроников,1,136,136.0,4.919980925828125,6954,12582,-5628
7367,эСМэС,1,138,138.0,4.9344739331306915,6954,12529,-5575
7366,Маша и Медведи,1,168,168.0,5.1298987149230735,6954,11841,-4887
7365,Иван Купала,1,184,184.0,5.220355825078324,6954,11472,-4518
7364,7Б,1,231,231.0,5.44673737166631,6954,10566,-3612
6849,Stretch Arm Strong,1,839,839.0,6.733401891837359,6954,5555,1399
7385,The Benedictine Monks of Santo Domingo De Silos,1,32,32.0,3.4965075614664802,6954,15677,-8723
7384,Lisabö,1,32,32.0,3.4965075614664802,6954,15677,-8723
7383,Gray Strawberries,1,36,36.0,3.6109179126442243,6954,15535,-8581
7381,Killing Chainsaw,1,52,52.0,3.970291913552122,6954,15016,-8062
7378,S.O.M.A.,1,74,74.0,4.31748811353631,6954,14315,-7361
7372,МС Вспышкин,1,95,95.0,4.564348191467836,6954,13683,-6729
6880,Wax,1,4,4.0,1.6094379124341003,6954,17204,-10250
6879,Uberbyte,1,5,5.0,1.791759469228055,6954,17104,-10150
6877,Life Cried,1,6,6.0,1.9459101490553132,6954,17023,-10069
6874,FGFC820,1,8,8.0,2.1972245773362196,6954,16893,-9939
6868,Gjoko Taneski,1,123,123.0,4.820281565605037,6954,12912,-5958
6867,Linda Teodosiu,1,125,125.0,4.836281906951478,6954,12856,-5902
6896,Saigon,1,981,981.0,6.889591308354466,6954,5094,1860
6894,Cuban Link,1,1034,1034.0,6.942156705699469,6954,4931,2023
6893,Memphis Bleek,1,1050,1050.0,6.957497370876951,6954,4892,2062
6840,Dylan & Robyn Chaos,1,2234,2234.0,7.711996507047669,6954,2998,3956
6839,Children of Fall,1,2286,2286.0,7.734996194022781,6954,2943,4011
6838,Amanda Woodward,1,2772,2772.0,7.927685045615778,6954,2580,4374
7403,Gabriella,1,119,119.0,4.787491742782046,6954,13023,-6069
7402,Madeline Powell,1,135,135.0,4.912654885736052,6954,12603,-5649
7401,Connie Talbot,1,147,147.0,4.997212273764115,6954,12315,-5361
7400,Disney Channel Circle of Stars,1,195,195.0,5.278114659230517,6954,11246,-4292
7392,Zac Efron and Cast,1,1354,1354.0,7.2115567333138015,6954,4150,2804
7388,Scratch Acid,1,28,28.0,3.367295829986474,6954,15837,-8883
6864,Дмитрий Колдун,1,141,141.0,4.955827057601261,6954,12459,-5505
6863,Sibel,1,155,155.0,5.049856007249537,6954,12130,-5176
6861,Jessica Mauboy,1,197,197.0,5.288267030694535,6954,11198,-4244
6858,Andrew Lawson,1,624,624.0,6.437751649736401,6954,6563,391
6855,Patricio Rey y sus Redonditos de Ricota,1,667,667.0,6.504288173536645,6954,6304,650
6854,Robert Gordon,1,737,737.0,6.6039438246004725,6954,5996,958
6851,Antonio Birabent,1,2693,2693.0,7.898782356970309,6954,2635,4319
6822,Hateform,1,181,181.0,5.204006687076795,6954,11536,-4582
6821,Satariel,1,182,182.0,5.209486152841421,6954,11515,-4561
6817,Vomitory,1,192,192.0,5.262690188904886,6954,11310,-4356
7418,Inmigrantes,1,221,221.0,5.402677381872279,6954,10739,-3785
7417,Moving Breath,1,228,228.0,5.43372200355424,6954,10618,-3664
7416,Gaia Consort,1,256,256.0,5.54907608489522,6954,10146,-3192
7413,Damh the Bard,1,784,784.0,6.665683717782408,6954,5782,1172
7412,Faun,1,1472,1472.0,7.29505641646263,6954,3894,3060
7410,Link Wray,1,60,60.0,4.110873864173311,6954,14787,-7833
7405,"Ken Kolodner, Laura Risk, Robin Bullock.",1,117,117.0,4.770684624465665,6954,13086,-6132
6848,Беременный Трамвайчик,1,971,971.0,6.879355804460439,6954,5132,1822
